chembl_id,molecule_name,proposed_class,evidence_strength,functional_activity_rows,unique_assays,unique_documents,representative_assay,representative_document,representative_readout,representative_description,standardized_smiles,standardized_inchikey,generic_scaffold,passes_prospective_property_filters,review_decision,reviewer,review_notes
CHEMBL2377105,CHEMBL2377105,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)n1,BCIJZIDPONGWKE-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCCC4)CC3C2)CC1,True,,,
CHEMBL2377106,CHEMBL2377106,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Nc1nc(-c2cccc(Cl)n2)nc2sc(Cc3ccccc3)cc12,AZFPAXQMFUACBE-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCCC4)CC3C2)CC1,True,,,
CHEMBL2377107,CHEMBL2377107,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,N#Cc1cncc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)c1,GSYLTEPLLSSIKX-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCCC4)CC3C2)CC1,True,,,
CHEMBL2377108,CHEMBL2377108,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3cc(CCc4ccccc4)sc3n2)o1,CZCQGKAJTJOUKQ-UHFFFAOYSA-N,C1CCC(CCC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377109,CHEMBL2377109,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,COc1ccccc1Cc1cc2c(N)nc(-c3ccc(C)o3)nc2s1,YGURUQQTVSHGEJ-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377110,CHEMBL2377110,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4Cl)sc3n2)o1,MYJRPHGICROETI-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377111,CHEMBL2377111,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)o1,SIHPOFYQCVJROB-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377112,CHEMBL2377112,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3cc(C(C)c4ccccc4)sc3n2)o1,BOOIVHMUPCSFPC-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377113,CHEMBL2377113,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,CCc1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,ANVWGBHEIKDLMZ-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377114,CHEMBL2377114,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,CC(C)c1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,BVTZXEVYMYHUKI-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377223,CHEMBL2377223,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Nc1nc(-c2ccc(C3CC3)o2)nc2sc(Cc3ccccc3)cc12,NVNOBGYXPMPAEC-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCC(C5CC5)C4)CC3C2)CC1,True,,,
CHEMBL2377224,CHEMBL2377224,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,N#Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,CRBRCZHPLVWUME-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377225,CHEMBL2377225,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Nc1nc(-c2ccc(C(F)F)o2)nc2sc(Cc3ccccc3)cc12,AURLHFYBUXKXRM-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377226,CHEMBL2377226,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,COc1ccccc1Cc1cc2c(N)nc(-c3ccc(C(F)F)o3)nc2s1,UAGQRYJXRUJZTP-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377227,CHEMBL2377227,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Nc1nc(C2CCCO2)nc2sc(Cc3ccccc3)cc12,MFDGKTWFFVHPFX-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377228,CHEMBL2377228,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Nc1nc(-c2ncco2)nc2sc(Cc3ccccc3)cc12,WBPDJKYORJQJOS-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377229,CHEMBL2377229,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Nc1nc(-c2cnco2)nc2sc(Cc3ccccc3)cc12,GQQVMWJRFKUPHG-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377230,CHEMBL2377230,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1csc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)n1,CGLAAXXKQBXPQP-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377231,CHEMBL2377231,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,COc1ccccc1Cc1cc2c(N)nc(-c3nc(C)cs3)nc2s1,PBOYDOVGTCZSGJ-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377232,CHEMBL2377232,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1csc(-c2nc(N)c3cc(Cc4ccccc4Cl)sc3n2)n1,XIEZWLPXIACEEY-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377233,CHEMBL2377233,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1csc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)n1,DFNCCBYZMPHKDD-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377234,CHEMBL2377234,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1csc(-c2nc(N)c3cc(C(C)c4ccccc4)sc3n2)n1,TZEFSFNRGUGGIZ-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377235,CHEMBL2377235,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,C=C(c1ccccc1)c1cc2c(N)nc(-c3nc(C)cs3)nc2s1,DFBNAUSKOWYPSJ-UHFFFAOYSA-N,CC(C1CCCCC1)C1CC2CCC(C3CCCC3)CC2C1,True,,,
CHEMBL2377236,CHEMBL2377236,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1csc(-c2nc(N)c3cc(C4(c5ccccc5)CC4)sc3n2)n1,NEGXZKPQYUOIFO-UHFFFAOYSA-N,C1CCC(C2(C3CC4CCC(C5CCCC5)CC4C3)CC2)CC1,True,,,
CHEMBL2377237,CHEMBL2377237,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3ccsc3n2)o1,DGQVGYRTJCHHBD-UHFFFAOYSA-N,C1CCC(C2CCC3CCCC3C2)C1,True,,,
CHEMBL2377238,CHEMBL2377238,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3cc(-c4ccccc4)sc3n2)o1,JNBHZYOEHBWUGX-UHFFFAOYSA-N,C1CCC(C2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2377239,CHEMBL2377239,antagonist,initial,1,1,1,CHEMBL2380019,CHEMBL2375358,Ki,Antagonist activity at human adenosine A2a receptor expressed in CHOK1 cells assessed as inhibition of NECA/forskolin-induced cAMP accumulation incubated for 15 mins prior to NECA/forskolin challenge measured after 5.5 to 6 hrs by beta-galactosidase reporter gene assay,Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1,LMPCWHWIGICQCW-UHFFFAOYSA-N,C1CCC(CC2CC3CCC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381757,CHEMBL2381757,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCCCCCCCCC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,CTYRXMVWPLIBKU-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,False,,,
CHEMBL2381758,CHEMBL2381758,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCOC(=O)CCCOc1ccc(CCNc2nc(N)c3nc(-n4nccn4)n(C)c3n2)cc1,PTPCMPUNFKHVCD-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,False,,,
CHEMBL2381759,CHEMBL2381759,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCCC(=O)Oc1ccc(CCNc2nc(N)c3nc(-n4nccn4)n(C)c3n2)cc1,CCZBDBDBWNEMRB-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381760,CHEMBL2381760,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,Nc1nc(NCCc2ccc(Br)cc2)nc2nc(-c3ccco3)nn12,DNEPITSMRAOVOO-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381761,CHEMBL2381761,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,Nc1nc(OCCc2ccccc2)nc2nc(-c3ccco3)nn12,HWCWCJCMDSZBPJ-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381762,CHEMBL2381762,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,Cn1c(-c2ccco2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,OWPXMWZRGCOTOF-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381763,CHEMBL2381763,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,Cn1c(-n2nccn2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,GDODELDMHFKBJS-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381764,CHEMBL2381764,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,Cn1c(-n2ccnn2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,VUIFWFMNHOKVCD-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381765,CHEMBL2381765,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,Cn1cnc2c(N)nc(NCCc3ccc(O)cc3)nc21,WGAKQGDHUAFLTM-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CCCC3C2)CC1,True,,,
CHEMBL2381766,CHEMBL2381766,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCn1c(=O)c2c(nc(/C=C/c3ccc(O)c(OC)c3)n2C)n(CC)c1=O,OHGCYFOMTIEDMR-CSKARUKUSA-N,CC1CC(C)C2CC(CCC3CCCCC3)CC2C1,True,,,
CHEMBL2381767,CHEMBL2381767,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCOC(=O)CCCOc1ccc(/C=C/c2nc3c(c(=O)n(CC)c(=O)n3CC)n2C)cc1OC,KTZQUJCYNZBBFO-WYMLVPIESA-N,CC1CC(C)C2CC(CCC3CCCCC3)CC2C1,True,,,
CHEMBL2381768,CHEMBL2381768,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCn1c(=O)c2c(nc(/C=C/c3ccc(OCCCC(=O)NCCCCCC(=O)OC)c(OC)c3)n2C)n(CC)c1=O,TZYHSSARPAHISC-BMRADRMJSA-N,CC1CC(C)C2CC(CCC3CCCCC3)CC2C1,False,,,
CHEMBL2381769,CHEMBL2381769,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCn1c(=O)c2c(nc(/C=C/c3ccc(OCCCC(=O)NCCCCCCCCCCCC(=O)OC)c(OC)c3)n2C)n(CC)c1=O,HDOFRXNQBLAGEL-XTQSDGFTSA-N,CC1CC(C)C2CC(CCC3CCCCC3)CC2C1,False,,,
CHEMBL2381770,CHEMBL2381770,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCOC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,SCPKILBHPXAEEY-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,False,,,
CHEMBL2381771,CHEMBL2381771,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCOC(=O)CCCNc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,SNQOGHQDUHMEKD-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,False,,,
CHEMBL2381772,CHEMBL2381772,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCOC(=O)CCCNc1nc(NCCc2ccc(OCCCC(=O)OCC)cc2)nc2nc(-c3ccco3)nn12,PYQLYCZMHJUUFX-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,False,,,
CHEMBL2381773,CHEMBL2381773,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,JJGNQMWLQQRWSF-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2381774,CHEMBL2381774,antagonist,initial,2,1,1,CHEMBL2384072,CHEMBL2380258,IC50,Antagonist activity at recombinant human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production after 60 mins,CCCC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,HVJWDKVKNDHCQO-UHFFFAOYSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,True,,,
CHEMBL2398480,CHEMBL2398480,antagonist,initial,1,1,1,CHEMBL2401083,CHEMBL2396554,IC50,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cells assessed as inhibition of NECA-induced cAMP accumulation incubated for 10 mins prior to NECA addition,CCCC(O)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,WGABQFRWHDCFEU-UHFFFAOYSA-N,C1CCC(C2CC3CCCCC3C2)C1,True,,,
CHEMBL2398482,CHEMBL2398482,antagonist,initial,1,1,1,CHEMBL2401083,CHEMBL2396554,IC50,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cells assessed as inhibition of NECA-induced cAMP accumulation incubated for 10 mins prior to NECA addition,CC(O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,HMSFWLUZEDMXMM-UHFFFAOYSA-N,C1CCC(C2CC3CCCCC3C2)C1,True,,,
CHEMBL2398483,CHEMBL2398483,antagonist,initial,1,1,1,CHEMBL2401083,CHEMBL2396554,IC50,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cells assessed as inhibition of NECA-induced cAMP accumulation incubated for 10 mins prior to NECA addition,C[C@H](O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,HMSFWLUZEDMXMM-ZETCQYMHSA-N,C1CCC(C2CC3CCCCC3C2)C1,True,,,
CHEMBL2398484,CHEMBL2398484,antagonist,initial,1,1,1,CHEMBL2401083,CHEMBL2396554,IC50,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cells assessed as inhibition of NECA-induced cAMP accumulation incubated for 10 mins prior to NECA addition,C[C@@H](O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,HMSFWLUZEDMXMM-SSDOTTSWSA-N,C1CCC(C2CC3CCCCC3C2)C1,True,,,
CHEMBL2398485,CHEMBL2398485,antagonist,initial,1,1,1,CHEMBL2401083,CHEMBL2396554,IC50,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cells assessed as inhibition of NECA-induced cAMP accumulation incubated for 10 mins prior to NECA addition,Cn1c(-n2nccn2)nc2c(N)nc(CCCCO)nc21,LXKQSSJIYWOEPP-UHFFFAOYSA-N,C1CCC(C2CC3CCCCC3C2)C1,True,,,
CHEMBL2398486,CHEMBL2398486,antagonist,initial,1,1,1,CHEMBL2401083,CHEMBL2396554,IC50,Antagonist activity at human adenosine A2A receptor expressed in HEK293 cells assessed as inhibition of NECA-induced cAMP accumulation incubated for 10 mins prior to NECA addition,CC(=O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,PLXYHOBIHWLDSZ-UHFFFAOYSA-N,C1CCC(C2CC3CCCCC3C2)C1,True,,,
CHEMBL240624,PRELADENANT,antagonist,initial,1,1,1,CHEMBL903286,CHEMBL1139101,Kb,Antagonist activity at human adenosine A2A receptor assessed as CGS 21680-induced inhibition of adenylate cyclase activity by cell-based assay,COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,DTYWJKSSUANMHD-UHFFFAOYSA-N,C1CCC(C2CCC(CCC3CCC4C3CCC3CC(C5CCCC5)CC34)CC2)CC1,False,,,
CHEMBL259105,CHEMBL259105,antagonist,initial,1,1,1,CHEMBL940083,CHEMBL1143979,Activity,Antagonist activity at human adenosine A2A receptor expressed in CHO cells by cAMP assay,Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCc5ccccc5C4)cc3)cc2n(C)c1=O,XICBEZUAIRPALD-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC(C)C4CCC5CCCCC5C4)CC3)CC2C1,True,,,
CHEMBL259580,CHEMBL259580,antagonist,initial,1,1,1,CHEMBL940083,CHEMBL1143979,Activity,Antagonist activity at human adenosine A2A receptor expressed in CHO cells by cAMP assay,CCCn1c(=O)n(C)c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)cc21,SLHFRTFEGMLRBP-UHFFFAOYSA-N,CC1CC(C)C2CC(C3CCC(CCC(C)C4CCC(C5CCCCC5)CC4)CC3)CC2C1,True,,,
